 #  DHFS: self-consistent potential and electron density.     ALPHA = 1.500000E+00
 #  Z =  79,  Aw = 1.969665E+02 g/mol,  number of electrons =  7.900000E+01     (Vext = Vnuc+Vel)
 #      R          R*Vext(R)      R*Vnuc(R)      R*Vel(R)       R*Vex(R)        rho(R)
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.1810695E+06
  3.9954104E-04 -7.8756277E+01 -7.9000000E+01  2.4372251E-01 -6.4223534E-02  1.2887042E+06
  4.0746458E-04 -7.8751452E+01 -7.9000000E+01  2.4854797E-01 -6.5324694E-02  1.2785491E+06
  4.1554324E-04 -7.8746533E+01 -7.9000000E+01  2.5346748E-01 -6.6443561E-02  1.2684252E+06
  4.2378008E-04 -7.8741517E+01 -7.9000000E+01  2.5848286E-01 -6.7580403E-02  1.2583330E+06
  4.3217817E-04 -7.8736404E+01 -7.9000000E+01  2.6359596E-01 -6.8735494E-02  1.2482728E+06
  4.4074070E-04 -7.8731191E+01 -7.9000000E+01  2.6880868E-01 -6.9909107E-02  1.2382452E+06
  4.4947086E-04 -7.8725877E+01 -7.9000000E+01  2.7412294E-01 -7.1101522E-02  1.2282504E+06
  4.5837194E-04 -7.8720459E+01 -7.9000000E+01  2.7954070E-01 -7.2313021E-02  1.2182889E+06
  4.6744730E-04 -7.8714936E+01 -7.9000000E+01  2.8506396E-01 -7.3543889E-02  1.2083609E+06
  4.7670034E-04 -7.8709305E+01 -7.9000000E+01  2.9069475E-01 -7.4794414E-02  1.1984667E+06
  4.8613453E-04 -7.8703565E+01 -7.9000000E+01  2.9643515E-01 -7.6064889E-02  1.1886066E+06
  4.9575344E-04 -7.8697713E+01 -7.9000000E+01  3.0228728E-01 -7.7355608E-02  1.1787808E+06
  5.0556066E-04 -7.8691747E+01 -7.9000000E+01  3.0825328E-01 -7.8666870E-02  1.1689896E+06
  5.1555990E-04 -7.8685665E+01 -7.9000000E+01  3.1433535E-01 -7.9998976E-02  1.1592330E+06
  5.2575490E-04 -7.8679464E+01 -7.9000000E+01  3.2053573E-01 -8.1352230E-02  1.1495113E+06
  5.3614951E-04 -7.8673143E+01 -7.9000000E+01  3.2685668E-01 -8.2726942E-02  1.1398246E+06
  5.4674763E-04 -7.8666699E+01 -7.9000000E+01  3.3330054E-01 -8.4123423E-02  1.1301730E+06
  5.5755323E-04 -7.8660130E+01 -7.9000000E+01  3.3986965E-01 -8.5541986E-02  1.1205566E+06
  5.6857040E-04 -7.8653434E+01 -7.9000000E+01  3.4656644E-01 -8.6982950E-02  1.1109755E+06
  5.7980326E-04 -7.8646607E+01 -7.9000000E+01  3.5339334E-01 -8.8446635E-02  1.1014298E+06
  5.9125605E-04 -7.8639647E+01 -7.9000000E+01  3.6035286E-01 -8.9933366E-02  1.0919194E+06
  6.0293305E-04 -7.8632552E+01 -7.9000000E+01  3.6744755E-01 -9.1443469E-02  1.0824445E+06
  6.1483868E-04 -7.8625320E+01 -7.9000000E+01  3.7467998E-01 -9.2977276E-02  1.0730050E+06
  6.2697739E-04 -7.8617947E+01 -7.9000000E+01  3.8205280E-01 -9.4535118E-02  1.0636009E+06
  6.3935376E-04 -7.8610431E+01 -7.9000000E+01  3.8956869E-01 -9.6117334E-02  1.0542323E+06
  6.5197244E-04 -7.8602770E+01 -7.9000000E+01  3.9723040E-01 -9.7724261E-02  1.0448990E+06
  6.6483816E-04 -7.8594959E+01 -7.9000000E+01  4.0504070E-01 -9.9356243E-02  1.0356011E+06
  6.7795578E-04 -7.8586998E+01 -7.9000000E+01  4.1300244E-01 -1.0101362E-01  1.0263384E+06
  6.9133021E-04 -7.8578881E+01 -7.9000000E+01  4.2111851E-01 -1.0269675E-01  1.0171110E+06
  7.0496649E-04 -7.8570608E+01 -7.9000000E+01  4.2939185E-01 -1.0440598E-01  1.0079188E+06
  7.1886974E-04 -7.8562175E+01 -7.9000000E+01  4.3782546E-01 -1.0614166E-01  9.9876160E+05
  7.3304519E-04 -7.8553578E+01 -7.9000000E+01  4.4642238E-01 -1.0790414E-01  9.8963940E+05
  7.4749817E-04 -7.8544814E+01 -7.9000000E+01  4.5518573E-01 -1.0969380E-01  9.8055208E+05
  7.6223411E-04 -7.8535881E+01 -7.9000000E+01  4.6411867E-01 -1.1151098E-01  9.7149954E+05
  7.7725855E-04 -7.8526776E+01 -7.9000000E+01  4.7322441E-01 -1.1335605E-01  9.6248167E+05
  7.9257713E-04 -7.8517494E+01 -7.9000000E+01  4.8250625E-01 -1.1522938E-01  9.5349835E+05
  8.0819563E-04 -7.8508032E+01 -7.9000000E+01  4.9196750E-01 -1.1713134E-01  9.4454946E+05
  8.2411990E-04 -7.8498388E+01 -7.9000000E+01  5.0161158E-01 -1.1906230E-01  9.3563486E+05
  8.4035593E-04 -7.8488558E+01 -7.9000000E+01  5.1144194E-01 -1.2102262E-01  9.2675442E+05
  8.5690984E-04 -7.8478538E+01 -7.9000000E+01  5.2146211E-01 -1.2301269E-01  9.1790801E+05
  8.7378783E-04 -7.8468324E+01 -7.9000000E+01  5.3167565E-01 -1.2503287E-01  9.0909548E+05
  8.9099626E-04 -7.8457914E+01 -7.9000000E+01  5.4208623E-01 -1.2708356E-01  9.0031670E+05
  9.0854159E-04 -7.8447302E+01 -7.9000000E+01  5.5269755E-01 -1.2916512E-01  8.9157152E+05
  9.2643042E-04 -7.8436487E+01 -7.9000000E+01  5.6351340E-01 -1.3127795E-01  8.8285978E+05
  9.4466947E-04 -7.8425462E+01 -7.9000000E+01  5.7453760E-01 -1.3342241E-01  8.7418135E+05
  9.6326561E-04 -7.8414226E+01 -7.9000000E+01  5.8577408E-01 -1.3559890E-01  8.6553607E+05
  9.8222581E-04 -7.8402773E+01 -7.9000000E+01  5.9722681E-01 -1.3780780E-01  8.5692379E+05
  1.0015572E-03 -7.8391100E+01 -7.9000000E+01  6.0889985E-01 -1.4004949E-01  8.4834436E+05
  1.0212671E-03 -7.8379203E+01 -7.9000000E+01  6.2079731E-01 -1.4232437E-01  8.3979764E+05
  1.0413628E-03 -7.8367077E+01 -7.9000000E+01  6.3292338E-01 -1.4463281E-01  8.3128347E+05
  1.0618520E-03 -7.8354718E+01 -7.9000000E+01  6.4528233E-01 -1.4697521E-01  8.2280170E+05
  1.0827423E-03 -7.8342122E+01 -7.9000000E+01  6.5787849E-01 -1.4935195E-01  8.1435220E+05
  1.1040415E-03 -7.8329284E+01 -7.9000000E+01  6.7071627E-01 -1.5176342E-01  8.0593481E+05
  1.1257578E-03 -7.8316200E+01 -7.9000000E+01  6.8380017E-01 -1.5421000E-01  7.9754940E+05
  1.1478992E-03 -7.8302865E+01 -7.9000000E+01  6.9713473E-01 -1.5669208E-01  7.8919583E+05
  1.1704741E-03 -7.8289275E+01 -7.9000000E+01  7.1072460E-01 -1.5921005E-01  7.8087396E+05
  1.1934909E-03 -7.8275425E+01 -7.9000000E+01  7.2457450E-01 -1.6176429E-01  7.7258366E+05
  1.2169583E-03 -7.8261311E+01 -7.9000000E+01  7.3868923E-01 -1.6435519E-01  7.6432481E+05
  1.2408852E-03 -7.8246926E+01 -7.9000000E+01  7.5307366E-01 -1.6698311E-01  7.5609729E+05
  1.2652805E-03 -7.8232267E+01 -7.9000000E+01  7.6773274E-01 -1.6964845E-01  7.4790097E+05
  1.2901534E-03 -7.8217328E+01 -7.9000000E+01  7.8267152E-01 -1.7235158E-01  7.3973574E+05
  1.3155132E-03 -7.8202105E+01 -7.9000000E+01  7.9789513E-01 -1.7509287E-01  7.3160151E+05
  1.3413695E-03 -7.8186591E+01 -7.9000000E+01  8.1340876E-01 -1.7787270E-01  7.2349816E+05
  1.3677320E-03 -7.8170782E+01 -7.9000000E+01  8.2921770E-01 -1.8069143E-01  7.1542561E+05
  1.3946106E-03 -7.8154673E+01 -7.9000000E+01  8.4532735E-01 -1.8354943E-01  7.0738376E+05
  1.4220154E-03 -7.8138257E+01 -7.9000000E+01  8.6174315E-01 -1.8644706E-01  6.9937254E+05
  1.4499567E-03 -7.8121529E+01 -7.9000000E+01  8.7847065E-01 -1.8938468E-01  6.9139187E+05
  1.4784450E-03 -7.8104484E+01 -7.9000000E+01  8.9551551E-01 -1.9236264E-01  6.8344169E+05
  1.5074910E-03 -7.8087117E+01 -7.9000000E+01  9.1288344E-01 -1.9538128E-01  6.7552194E+05
  1.5371057E-03 -7.8069420E+01 -7.9000000E+01  9.3058027E-01 -1.9844095E-01  6.6763258E+05
  1.5673001E-03 -7.8051388E+01 -7.9000000E+01  9.4861190E-01 -2.0154198E-01  6.5977356E+05
  1.5980856E-03 -7.8033016E+01 -7.9000000E+01  9.6698433E-01 -2.0468470E-01  6.5194485E+05
  1.6294738E-03 -7.8014296E+01 -7.9000000E+01  9.8570366E-01 -2.0786944E-01  6.4414643E+05
  1.6614765E-03 -7.7995224E+01 -7.9000000E+01  1.0047761E+00 -2.1109650E-01  6.3637829E+05
  1.6941057E-03 -7.7975792E+01 -7.9000000E+01  1.0242078E+00 -2.1436621E-01  6.2864042E+05
  1.7273736E-03 -7.7955995E+01 -7.9000000E+01  1.0440054E+00 -2.1767884E-01  6.2093285E+05
  1.7612929E-03 -7.7935825E+01 -7.9000000E+01  1.0641751E+00 -2.2103470E-01  6.1325558E+05
  1.7958761E-03 -7.7915276E+01 -7.9000000E+01  1.0847236E+00 -2.2443407E-01  6.0560865E+05
  1.8311364E-03 -7.7894342E+01 -7.9000000E+01  1.1056575E+00 -2.2787721E-01  5.9799210E+05
  1.8670869E-03 -7.7873016E+01 -7.9000000E+01  1.1269836E+00 -2.3136438E-01  5.9040598E+05
  1.9037412E-03 -7.7851291E+01 -7.9000000E+01  1.1487088E+00 -2.3489584E-01  5.8285036E+05
  1.9411131E-03 -7.7829160E+01 -7.9000000E+01  1.1708400E+00 -2.3847181E-01  5.7532532E+05
  1.9792165E-03 -7.7806616E+01 -7.9000000E+01  1.1933843E+00 -2.4209253E-01  5.6783095E+05
  2.0180659E-03 -7.7783651E+01 -7.9000000E+01  1.2163488E+00 -2.4575820E-01  5.6036735E+05
  2.0576758E-03 -7.7760259E+01 -7.9000000E+01  1.2397407E+00 -2.4946901E-01  5.5293463E+05
  2.0980611E-03 -7.7736433E+01 -7.9000000E+01  1.2635675E+00 -2.5322516E-01  5.4553293E+05
  2.1392370E-03 -7.7712163E+01 -7.9000000E+01  1.2878366E+00 -2.5702680E-01  5.3816239E+05
  2.1812190E-03 -7.7687445E+01 -7.9000000E+01  1.3125555E+00 -2.6087409E-01  5.3082317E+05
  2.2240228E-03 -7.7662268E+01 -7.9000000E+01  1.3377318E+00 -2.6476716E-01  5.2351543E+05
  2.2676645E-03 -7.7636627E+01 -7.9000000E+01  1.3633735E+00 -2.6870612E-01  5.1623937E+05
  2.3121605E-03 -7.7610512E+01 -7.9000000E+01  1.3894882E+00 -2.7269107E-01  5.0899518E+05
  2.3575275E-03 -7.7583916E+01 -7.9000000E+01  1.4160840E+00 -2.7672209E-01  5.0178308E+05
  2.4037827E-03 -7.7556831E+01 -7.9000000E+01  1.4431690E+00 -2.8079924E-01  4.9460330E+05
  2.4509433E-03 -7.7529249E+01 -7.9000000E+01  1.4707512E+00 -2.8492254E-01  4.8745608E+05
  2.4990271E-03 -7.7501161E+01 -7.9000000E+01  1.4988390E+00 -2.8909202E-01  4.8034169E+05
  2.5480521E-03 -7.7472559E+01 -7.9000000E+01  1.5274407E+00 -2.9330767E-01  4.7326039E+05
  2.5980369E-03 -7.7443435E+01 -7.9000000E+01  1.5565648E+00 -2.9756944E-01  4.6621249E+05
  2.6490001E-03 -7.7413780E+01 -7.9000000E+01  1.5862198E+00 -3.0187729E-01  4.5919829E+05
  2.7009609E-03 -7.7383586E+01 -7.9000000E+01  1.6164145E+00 -3.0623113E-01  4.5221811E+05
  2.7539389E-03 -7.7352842E+01 -7.9000000E+01  1.6471575E+00 -3.1063084E-01  4.4527229E+05
  2.8079538E-03 -7.7321542E+01 -7.9000000E+01  1.6784579E+00 -3.1507629E-01  4.3836120E+05
  2.8630262E-03 -7.7289676E+01 -7.9000000E+01  1.7103245E+00 -3.1956730E-01  4.3148519E+05
  2.9191765E-03 -7.7257234E+01 -7.9000000E+01  1.7427664E+00 -3.2410369E-01  4.2464467E+05
  2.9764260E-03 -7.7224207E+01 -7.9000000E+01  1.7757927E+00 -3.2868521E-01  4.1784004E+05
  3.0347962E-03 -7.7190587E+01 -7.9000000E+01  1.8094128E+00 -3.3331161E-01  4.1107172E+05
  3.0943089E-03 -7.7156364E+01 -7.9000000E+01  1.8436360E+00 -3.3798259E-01  4.0434014E+05
  3.1549865E-03 -7.7121528E+01 -7.9000000E+01  1.8784718E+00 -3.4269782E-01  3.9764577E+05
  3.2168518E-03 -7.7086070E+01 -7.9000000E+01  1.9139297E+00 -3.4745694E-01  3.9098907E+05
  3.2799282E-03 -7.7049981E+01 -7.9000000E+01  1.9500194E+00 -3.5225953E-01  3.8437054E+05
  3.3442392E-03 -7.7013249E+01 -7.9000000E+01  1.9867507E+00 -3.5710516E-01  3.7779068E+05
  3.4098090E-03 -7.6975867E+01 -7.9000000E+01  2.0241333E+00 -3.6199335E-01  3.7125001E+05
  3.4766623E-03 -7.6937823E+01 -7.9000000E+01  2.0621772E+00 -3.6692358E-01  3.6474906E+05
  3.5448241E-03 -7.6899108E+01 -7.9000000E+01  2.1008924E+00 -3.7189528E-01  3.5828840E+05
  3.6143202E-03 -7.6859711E+01 -7.9000000E+01  2.1402892E+00 -3.7690785E-01  3.5186860E+05
  3.6851765E-03 -7.6819622E+01 -7.9000000E+01  2.1803776E+00 -3.8196063E-01  3.4549023E+05
  3.7574198E-03 -7.6778832E+01 -7.9000000E+01  2.2211679E+00 -3.8705294E-01  3.3915389E+05
  3.8310771E-03 -7.6737329E+01 -7.9000000E+01  2.2626707E+00 -3.9218403E-01  3.3286022E+05
  3.9061761E-03 -7.6695104E+01 -7.9000000E+01  2.3048962E+00 -3.9735312E-01  3.2660983E+05
  3.9827451E-03 -7.6652145E+01 -7.9000000E+01  2.3478552E+00 -4.0255935E-01  3.2040337E+05
  4.0608128E-03 -7.6608442E+01 -7.9000000E+01  2.3915582E+00 -4.0780186E-01  3.1424150E+05
  4.1404084E-03 -7.6563984E+01 -7.9000000E+01  2.4360160E+00 -4.1307968E-01  3.0812490E+05
  4.2215620E-03 -7.6518761E+01 -7.9000000E+01  2.4812394E+00 -4.1839185E-01  3.0205426E+05
  4.3043040E-03 -7.6472761E+01 -7.9000000E+01  2.5272393E+00 -4.2373730E-01  2.9603026E+05
  4.3886655E-03 -7.6425973E+01 -7.9000000E+01  2.5740267E+00 -4.2911494E-01  2.9005364E+05
  4.4746781E-03 -7.6378387E+01 -7.9000000E+01  2.6216126E+00 -4.3452362E-01  2.8412511E+05
  4.5623742E-03 -7.6329992E+01 -7.9000000E+01  2.6700083E+00 -4.3996213E-01  2.7824541E+05
  4.6517867E-03 -7.6280775E+01 -7.9000000E+01  2.7192248E+00 -4.4542919E-01  2.7241529E+05
  4.7429492E-03 -7.6230727E+01 -7.9000000E+01  2.7692735E+00 -4.5092348E-01  2.6663550E+05
  4.8358960E-03 -7.6179834E+01 -7.9000000E+01  2.8201658E+00 -4.5644362E-01  2.6090681E+05
  4.9306619E-03 -7.6128087E+01 -7.9000000E+01  2.8719131E+00 -4.6198816E-01  2.5523000E+05
  5.0272825E-03 -7.6075473E+01 -7.9000000E+01  2.9245270E+00 -4.6755559E-01  2.4960584E+05
  5.1257941E-03 -7.6021981E+01 -7.9000000E+01  2.9780191E+00 -4.7314435E-01  2.4403514E+05
  5.2262337E-03 -7.5967599E+01 -7.9000000E+01  3.0324011E+00 -4.7875282E-01  2.3851868E+05
  5.3286391E-03 -7.5912315E+01 -7.9000000E+01  3.0876847E+00 -4.8437929E-01  2.3305726E+05
  5.4330486E-03 -7.5856118E+01 -7.9000000E+01  3.1438818E+00 -4.9002203E-01  2.2765170E+05
  5.5395015E-03 -7.5798996E+01 -7.9000000E+01  3.2010042E+00 -4.9567922E-01  2.2230280E+05
  5.6480378E-03 -7.5740936E+01 -7.9000000E+01  3.2590641E+00 -5.0134899E-01  2.1701136E+05
  5.7586982E-03 -7.5681927E+01 -7.9000000E+01  3.3180734E+00 -5.0702939E-01  2.1177821E+05
  5.8715243E-03 -7.5621956E+01 -7.9000000E+01  3.3780444E+00 -5.1271844E-01  2.0660416E+05
  5.9865584E-03 -7.5561011E+01 -7.9000000E+01  3.4389892E+00 -5.1841407E-01  2.0149000E+05
  6.1038438E-03 -7.5499080E+01 -7.9000000E+01  3.5009202E+00 -5.2411417E-01  1.9643656E+05
  6.2234244E-03 -7.5436150E+01 -7.9000000E+01  3.5638499E+00 -5.2981657E-01  1.9144463E+05
  6.3453452E-03 -7.5372209E+01 -7.9000000E+01  3.6277906E+00 -5.3551902E-01  1.8651501E+05
  6.4696519E-03 -7.5307245E+01 -7.9000000E+01  3.6927550E+00 -5.4121925E-01  1.8164849E+05
  6.5963912E-03 -7.5241244E+01 -7.9000000E+01  3.7587559E+00 -5.4691490E-01  1.7684586E+05
  6.7256107E-03 -7.5174194E+01 -7.9000000E+01  3.8258059E+00 -5.5260359E-01  1.7210788E+05
  6.8573589E-03 -7.5106082E+01 -7.9000000E+01  3.8939179E+00 -5.5828287E-01  1.6743533E+05
  6.9916852E-03 -7.5036895E+01 -7.9000000E+01  3.9631050E+00 -5.6395025E-01  1.6282895E+05
  7.1286401E-03 -7.4966620E+01 -7.9000000E+01  4.0333803E+00 -5.6960319E-01  1.5828946E+05
  7.2682750E-03 -7.4895243E+01 -7.9000000E+01  4.1047569E+00 -5.7523913E-01  1.5381761E+05
  7.4106423E-03 -7.4822752E+01 -7.9000000E+01  4.1772482E+00 -5.8085546E-01  1.4941408E+05
  7.5557954E-03 -7.4749132E+01 -7.9000000E+01  4.2508677E+00 -5.8644953E-01  1.4507955E+05
  7.7037888E-03 -7.4674371E+01 -7.9000000E+01  4.3256290E+00 -5.9201868E-01  1.4081469E+05
  7.8546781E-03 -7.4598454E+01 -7.9000000E+01  4.4015458E+00 -5.9756024E-01  1.3662014E+05
  8.0085199E-03 -7.4521368E+01 -7.9000000E+01  4.4786320E+00 -6.0307149E-01  1.3249651E+05
  8.1653719E-03 -7.4443098E+01 -7.9000000E+01  4.5569017E+00 -6.0854973E-01  1.2844439E+05
  8.3252930E-03 -7.4363631E+01 -7.9000000E+01  4.6363691E+00 -6.1399225E-01  1.2446434E+05
  8.4883432E-03 -7.4282951E+01 -7.9000000E+01  4.7170485E+00 -6.1939637E-01  1.2055689E+05
  8.6545837E-03 -7.4201045E+01 -7.9000000E+01  4.7989546E+00 -6.2475940E-01  1.1672253E+05
  8.8240768E-03 -7.4117898E+01 -7.9000000E+01  4.8821021E+00 -6.3007868E-01  1.1296174E+05
  8.9968862E-03 -7.4033494E+01 -7.9000000E+01  4.9665060E+00 -6.3535161E-01  1.0927493E+05
  9.1730768E-03 -7.3947818E+01 -7.9000000E+01  5.0521816E+00 -6.4057561E-01  1.0566252E+05
  9.3527145E-03 -7.3860856E+01 -7.9000000E+01  5.1391441E+00 -6.4574819E-01  1.0212484E+05
  9.5358668E-03 -7.3772591E+01 -7.9000000E+01  5.2274094E+00 -6.5086691E-01  9.8662221E+04
  9.7226025E-03 -7.3683007E+01 -7.9000000E+01  5.3169932E+00 -6.5592944E-01  9.5274925E+04
  9.9129916E-03 -7.3592088E+01 -7.9000000E+01  5.4079119E+00 -6.6093354E-01  9.1963185E+04
  1.0107105E-02 -7.3499818E+01 -7.9000000E+01  5.5001818E+00 -6.6587709E-01  8.8727181E+04
  1.0305017E-02 -7.3406180E+01 -7.9000000E+01  5.5938197E+00 -6.7075813E-01  8.5567051E+04
  1.0506800E-02 -7.3311157E+01 -7.9000000E+01  5.6888428E+00 -6.7557484E-01  8.2482882E+04
  1.0712531E-02 -7.3214732E+01 -7.9000000E+01  5.7852683E+00 -6.8032557E-01  7.9474710E+04
  1.0922287E-02 -7.3116886E+01 -7.9000000E+01  5.8831140E+00 -6.8500889E-01  7.6542523E+04
  1.1136145E-02 -7.3017602E+01 -7.9000000E+01  5.9823981E+00 -6.8962358E-01  7.3686253E+04
  1.1354188E-02 -7.2916861E+01 -7.9000000E+01  6.0831388E+00 -6.9416867E-01  7.0905779E+04
  1.1576496E-02 -7.2814645E+01 -7.9000000E+01  6.1853551E+00 -6.9864345E-01  6.8200927E+04
  1.1803152E-02 -7.2710934E+01 -7.9000000E+01  6.2890662E+00 -7.0304753E-01  6.5571465E+04
  1.2034242E-02 -7.2605708E+01 -7.9000000E+01  6.3942916E+00 -7.0738082E-01  6.3017102E+04
  1.2269853E-02 -7.2498949E+01 -7.9000000E+01  6.5010514E+00 -7.1164361E-01  6.0537493E+04
  1.2510072E-02 -7.2390634E+01 -7.9000000E+01  6.6093662E+00 -7.1583654E-01  5.8132232E+04
  1.2754990E-02 -7.2280743E+01 -7.9000000E+01  6.7192566E+00 -7.1996070E-01  5.5800854E+04
  1.3004698E-02 -7.2169256E+01 -7.9000000E+01  6.8307443E+00 -7.2401760E-01  5.3542834E+04
  1.3259291E-02 -7.2056149E+01 -7.9000000E+01  6.9438509E+00 -7.2800925E-01  5.1357587E+04
  1.3518863E-02 -7.1941401E+01 -7.9000000E+01  7.0585988E+00 -7.3193815E-01  4.9244469E+04
  1.3783512E-02 -7.1824989E+01 -7.9000000E+01  7.1750107E+00 -7.3580736E-01  4.7202774E+04
  1.4053338E-02 -7.1706890E+01 -7.9000000E+01  7.2931100E+00 -7.3962053E-01  4.5231737E+04
  1.4328440E-02 -7.1587080E+01 -7.9000000E+01  7.4129204E+00 -7.4338188E-01  4.3330532E+04
  1.4608923E-02 -7.1465534E+01 -7.9000000E+01  7.5344661E+00 -7.4709631E-01  4.1498274E+04
  1.4894891E-02 -7.1342228E+01 -7.9000000E+01  7.6577719E+00 -7.5076937E-01  3.9734019E+04
  1.5186452E-02 -7.1217137E+01 -7.9000000E+01  7.7828630E+00 -7.5440732E-01  3.8036767E+04
  1.5483714E-02 -7.1090235E+01 -7.9000000E+01  7.9097652E+00 -7.5801714E-01  3.6405458E+04
  1.5786790E-02 -7.0961495E+01 -7.9000000E+01  8.0385047E+00 -7.6160655E-01  3.4838977E+04
  1.6095792E-02 -7.0830892E+01 -7.9000000E+01  8.1691082E+00 -7.6518404E-01  3.3336154E+04
  1.6410837E-02 -7.0698397E+01 -7.9000000E+01  8.3016028E+00 -7.6875887E-01  3.1895769E+04
  1.6732042E-02 -7.0563984E+01 -7.9000000E+01  8.4360162E+00 -7.7234108E-01  3.0516547E+04
  1.7059528E-02 -7.0427624E+01 -7.9000000E+01  8.5723764E+00 -7.7594148E-01  2.9197166E+04
  1.7393418E-02 -7.0289288E+01 -7.9000000E+01  8.7107118E+00 -7.7957165E-01  2.7936254E+04
  1.7733836E-02 -7.0148949E+01 -7.9000000E+01  8.8510513E+00 -7.8324393E-01  2.6732398E+04
  1.8080910E-02 -7.0006576E+01 -7.9000000E+01  8.9934241E+00 -7.8697136E-01  2.5584138E+04
  1.8434770E-02 -6.9862140E+01 -7.9000000E+01  9.1378596E+00 -7.9076766E-01  2.4489978E+04
  1.8795548E-02 -6.9715612E+01 -7.9000000E+01  9.2843877E+00 -7.9464716E-01  2.3448382E+04
  1.9163380E-02 -6.9566962E+01 -7.9000000E+01  9.4330384E+00 -7.9862477E-01  2.2457782E+04
  1.9538402E-02 -6.9416158E+01 -7.9000000E+01  9.5838420E+00 -8.0271585E-01  2.1516578E+04
  1.9920757E-02 -6.9263171E+01 -7.9000000E+01  9.7368287E+00 -8.0693613E-01  2.0623142E+04
  2.0310586E-02 -6.9107971E+01 -7.9000000E+01  9.8920293E+00 -8.1130162E-01  1.9775821E+04
  2.0708035E-02 -6.8950526E+01 -7.9000000E+01  1.0049474E+01 -8.1582846E-01  1.8972943E+04
  2.1113254E-02 -6.8790806E+01 -7.9000000E+01  1.0209194E+01 -8.2053279E-01  1.8212817E+04
  2.1526394E-02 -6.8628782E+01 -7.9000000E+01  1.0371218E+01 -8.2543062E-01  1.7493742E+04
  2.1947609E-02 -6.8464421E+01 -7.9000000E+01  1.0535579E+01 -8.3053763E-01  1.6814003E+04
  2.2377057E-02 -6.8297696E+01 -7.9000000E+01  1.0702304E+01 -8.3586902E-01  1.6171884E+04
  2.2814899E-02 -6.8128575E+01 -7.9000000E+01  1.0871425E+01 -8.4143934E-01  1.5565663E+04
  2.3261298E-02 -6.7957029E+01 -7.9000000E+01  1.1042971E+01 -8.4726229E-01  1.4993624E+04
  2.3716422E-02 -6.7783030E+01 -7.9000000E+01  1.1216970E+01 -8.5335056E-01  1.4454057E+04
  2.4180440E-02 -6.7606549E+01 -7.9000000E+01  1.1393451E+01 -8.5971563E-01  1.3945262E+04
  2.4653527E-02 -6.7427558E+01 -7.9000000E+01  1.1572442E+01 -8.6636758E-01  1.3465555E+04
  2.5135858E-02 -6.7246031E+01 -7.9000000E+01  1.1753969E+01 -8.7331499E-01  1.3013270E+04
  2.5627615E-02 -6.7061941E+01 -7.9000000E+01  1.1938059E+01 -8.8056471E-01  1.2586764E+04
  2.6128980E-02 -6.6875263E+01 -7.9000000E+01  1.2124737E+01 -8.8812176E-01  1.2184424E+04
  2.6640143E-02 -6.6685972E+01 -7.9000000E+01  1.2314028E+01 -8.9598924E-01  1.1804663E+04
  2.7161292E-02 -6.6494047E+01 -7.9000000E+01  1.2505953E+01 -9.0416818E-01  1.1445933E+04
  2.7692624E-02 -6.6299463E+01 -7.9000000E+01  1.2700537E+01 -9.1265748E-01  1.1106723E+04
  2.8234337E-02 -6.6102202E+01 -7.9000000E+01  1.2897798E+01 -9.2145389E-01  1.0785565E+04
  2.8786633E-02 -6.5902243E+01 -7.9000000E+01  1.3097757E+01 -9.3055196E-01  1.0481034E+04
  2.9349718E-02 -6.5699568E+01 -7.9000000E+01  1.3300432E+01 -9.3994404E-01  1.0191757E+04
  2.9923803E-02 -6.5494161E+01 -7.9000000E+01  1.3505839E+01 -9.4962032E-01  9.9164103E+03
  3.0509102E-02 -6.5286007E+01 -7.9000000E+01  1.3713993E+01 -9.5956883E-01  9.6537263E+03
  3.1105833E-02 -6.5075092E+01 -7.9000000E+01  1.3924908E+01 -9.6977558E-01  9.4024937E+03
  3.1714220E-02 -6.4861405E+01 -7.9000000E+01  1.4138595E+01 -9.8022457E-01  9.1615611E+03
  3.2334490E-02 -6.4644936E+01 -7.9000000E+01  1.4355064E+01 -9.9089795E-01  8.9298384E+03
  3.2966873E-02 -6.4425676E+01 -7.9000000E+01  1.4574324E+01 -1.0017761E+00  8.7062991E+03
  3.3611607E-02 -6.4203620E+01 -7.9000000E+01  1.4796380E+01 -1.0128378E+00  8.4899814E+03
  3.4268930E-02 -6.3978761E+01 -7.9000000E+01  1.5021239E+01 -1.0240603E+00  8.2799897E+03
  3.4939090E-02 -6.3751097E+01 -7.9000000E+01  1.5248903E+01 -1.0354196E+00  8.0754952E+03
  3.5622336E-02 -6.3520628E+01 -7.9000000E+01  1.5479372E+01 -1.0468903E+00  7.8757369E+03
  3.6318921E-02 -6.3287352E+01 -7.9000000E+01  1.5712648E+01 -1.0584462E+00  7.6800213E+03
  3.7029108E-02 -6.3051273E+01 -7.9000000E+01  1.5948727E+01 -1.0700602E+00  7.4877229E+03
  3.7753159E-02 -6.2812394E+01 -7.9000000E+01  1.6187606E+01 -1.0817044E+00  7.2982834E+03
  3.8491345E-02 -6.2570720E+01 -7.9000000E+01  1.6429280E+01 -1.0933503E+00  7.1112113E+03
  3.9243941E-02 -6.2326258E+01 -7.9000000E+01  1.6673742E+01 -1.1049692E+00  6.9260803E+03
