 Inner phase shift
  -7.4436630690042332E-002
 Coulomb phase shift
   6.6559957353976501E-005
 #       R              P(R)            Q(R)
   5.33994698E+00  2.17117282E-01 -5.95416863E-02
   5.34761528E+00  7.41657696E-02 -6.56722355E-02
   5.35528397E+00 -7.01544755E-02 -7.05836502E-02
   5.36295304E+00 -2.13192111E-01 -7.41835244E-02
   5.37062249E+00 -3.52314421E-01 -7.64036889E-02
   5.37829233E+00 -4.84955886E-01 -7.72015458E-02
   5.38596255E+00 -6.08665695E-01 -7.65609309E-02
   5.39363315E+00 -7.21153311E-01 -7.44924853E-02
   5.40130413E+00 -8.20331239E-01 -7.10335267E-02
   5.40897549E+00 -9.04354187E-01 -6.62474217E-02
   5.41664723E+00 -9.71653888E-01 -6.02224678E-02
   5.42431934E+00 -1.02096891E+00 -5.30703046E-02
   5.43199183E+00 -1.05136885E+00 -4.49238815E-02
   5.43966470E+00 -1.06227254E+00 -3.59350181E-02
   5.44733794E+00 -1.05345973E+00 -2.62716028E-02
   5.45501155E+00 -1.02507616E+00 -1.61144788E-02
   5.46268554E+00 -9.77631794E-01 -5.65407606E-03
   5.47035989E+00 -9.11992331E-01  4.91314812E-03
   5.47803462E+00 -8.29363952E-01  1.53883945E-02
   5.48570971E+00 -7.31271724E-01  2.55742636E-02
   5.49338518E+00 -6.19531954E-01  3.52784829E-02
   5.50106101E+00 -4.96218997E-01  4.43175502E-02
   5.50873720E+00 -3.63627125E-01  5.25202224E-02
   5.51641376E+00 -2.24228148E-01  5.97307837E-02
   5.52409069E+00 -8.06255590E-02  6.58120309E-02
   5.53176798E+00  6.44939429E-02  7.06479170E-02
   5.53944563E+00  2.08410656E-01  7.41458017E-02
   5.54712364E+00  3.48422867E-01  7.62382654E-02
   5.55480201E+00  4.81897673E-01  7.68844499E-02
   5.56248075E+00  6.06320675E-01  7.60708974E-02
   5.57015984E+00  7.19343608E-01  7.38118718E-02
   5.57783928E+00  8.18828988E-01  7.01491531E-02
   5.58551909E+00  9.02890934E-01  6.51513059E-02
   5.59319925E+00  9.69931368E-01  5.89124362E-02
   5.60087976E+00  1.01867089E+00  5.15504555E-02
   5.60856063E+00  1.04817375E+00  4.32048862E-02
   5.61624185E+00  1.05786634E+00  3.40342466E-02
   5.62392343E+00  1.04754895E+00  2.42130640E-02
   5.63160535E+00  1.01740044E+00  1.39285736E-02
   5.63928763E+00  9.67975758E-01  3.37716310E-03
   5.64697025E+00  9.00196270E-01 -7.23936907E-03
   5.65465323E+00  8.15333169E-01 -1.77176697E-02
   5.66233655E+00  7.14984121E-01 -2.78567289E-02
   5.67002021E+00  6.01043655E-01 -3.74617444E-02
   5.67770422E+00  4.75667798E-01 -4.63478780E-02
   5.68538858E+00  3.41233622E-01 -5.43438317E-02
   5.69307328E+00  2.00294449E-01 -6.12951733E-02
   5.70075833E+00  5.55315614E-02 -6.70673469E-02
   5.70844371E+00 -9.02966898E-02 -7.15483094E-02
   5.71612944E+00 -2.34407391E-01 -7.46507395E-02
   5.72381551E+00 -3.74046208E-01 -7.63137769E-02
   5.73150192E+00 -5.06540140E-01 -7.65042539E-02
   5.73918866E+00 -6.29348866E-01 -7.52173969E-02
   5.74687575E+00 -7.40113713E-01 -7.24769787E-02
   5.75456317E+00 -8.36703275E-01 -6.83349202E-02
   5.76225092E+00 -9.17254803E-01 -6.28703447E-02
   5.76993901E+00 -9.80210569E-01 -5.61881028E-02
   5.77762744E+00 -1.02434845E+00 -4.84167935E-02
   5.78531620E+00 -1.04880619E+00 -3.97063191E-02
   5.79300529E+00 -1.05309871E+00 -3.02250199E-02
   5.80069472E+00 -1.03712835E+00 -2.01564415E-02
   5.80838447E+00 -1.00118751E+00 -9.69579869E-03
   5.81607456E+00 -9.45953925E-01  9.53798354E-04
   5.82376497E+00 -8.72478343E-01  1.15852817E-02
   5.83145572E+00 -7.82165091E-01  2.19916511E-02
   5.83914679E+00 -6.76745669E-01  3.19700089E-02
   5.84683819E+00 -5.58245978E-01  4.13255261E-02
   5.85452991E+00 -4.28947744E-01  4.98752613E-02
   5.86222196E+00 -2.91344884E-01  5.74517574E-02
   5.86991434E+00 -1.48095635E-01  6.39063453E-02
   5.87760703E+00 -1.97137050E-03  6.91120892E-02
   5.88530005E+00  1.44196928E-01  7.29663132E-02
   5.89299340E+00  2.87573499E-01  7.53926599E-02
   5.90068706E+00  4.25372874E-01  7.63426390E-02
   5.90838104E+00  5.54914120E-01  7.57966319E-02
   5.91607535E+00  6.73673196E-01  7.37643335E-02
   5.92376997E+00  7.79332396E-01  7.02846189E-02
   5.93146491E+00  8.69825902E-01  6.54248367E-02
   5.93916017E+00  9.43380551E-01  5.92795394E-02
   5.94685574E+00  9.98550999E-01  5.19686771E-02
   5.95455163E+00  1.03424858E+00  4.36352849E-02
   5.96224784E+00  1.04976326E+00  3.44427108E-02
   5.96994436E+00  1.04477828E+00  2.45714354E-02
   5.97764119E+00  1.01937711E+00  1.42155461E-02
   5.98533833E+00  9.74042610E-01  3.57893391E-03
   5.99303579E+00  9.09648339E-01 -7.12871316E-03
   6.00073356E+00  8.27442229E-01 -1.76960407E-02
   6.00843164E+00  7.29022843E-01 -2.79142022E-02
   6.01613002E+00  6.16308695E-01 -3.75809935E-02
   6.02382872E+00  4.91501222E-01 -4.65048662E-02
   6.03152773E+00  3.57042095E-01 -5.45087401E-02
   6.03922704E+00  2.15565699E-01 -6.14335371E-02
   6.04692666E+00  6.98477092E-02 -6.71413682E-02
   6.05462658E+00 -7.72492499E-02 -7.15183061E-02
   6.06232681E+00 -2.22831792E-01 -7.44766903E-02
   6.07002734E+00 -3.64032698E-01 -7.59569146E-02
   6.07772818E+00 -4.98067481E-01 -7.59286619E-02
   6.08542932E+00 -6.22289446E-01 -7.43915595E-02
   6.09313076E+00 -7.34242174E-01 -7.13752398E-02
   6.10083251E+00 -8.31708373E-01 -6.69388034E-02
   6.10853455E+00 -9.12754125E-01 -6.11696947E-02
   6.11623690E+00 -9.75767632E-01 -5.41820091E-02
   6.12393954E+00 -1.01949169E+00 -4.61142650E-02
   6.13164248E+00 -1.04304919E+00 -3.71266833E-02
   6.13934572E+00 -1.04596123E+00 -2.73980271E-02
   6.14704926E+00 -1.02815727E+00 -1.71220639E-02
   6.15475309E+00 -9.89977263E-01 -6.50371953E-03
   6.16245722E+00 -9.32165697E-01  4.24499965E-03
   6.17016165E+00 -8.55857487E-01  1.49092358E-02
   6.17786637E+00 -7.62556153E-01  2.52755751E-02
   6.18557138E+00 -6.54104589E-01  3.51363238E-02
   6.19327668E+00 -5.32649018E-01  4.42936800E-02
   6.20098228E+00 -4.00596829E-01  5.25637153E-02
   6.20868817E+00 -2.60569113E-01  5.97800879E-02
   6.21639435E+00 -1.15348828E-01  6.57974103E-02
   6.22410082E+00  3.21743703E-02  7.04942036E-02
   6.23180758E+00  1.79061569E-01  7.37753779E-02
   6.23951463E+00  3.22383140E-01  7.55741877E-02
   6.24722196E+00  4.59277234E-01  7.58536205E-02
   6.25492958E+00  5.87007055E-01  7.46071907E-02
   6.26263749E+00  7.03015761E-01  7.18591201E-02
   6.27034569E+00  8.04977891E-01  6.76638999E-02
   6.27805417E+00  8.90846276E-01  6.21052413E-02
   6.28576294E+00  9.58893481E-01  5.52944350E-02
   6.29347199E+00  1.00774694E+00  4.73681498E-02
   6.30118132E+00  1.03641703E+00  3.84857146E-02
   6.30889094E+00  1.04431759E+00  2.88259365E-02
   6.31660083E+00  1.03127831E+00  1.85835186E-02
   6.32431101E+00  9.97548824E-01  7.96514872E-03
   6.33202147E+00  9.43794437E-01 -2.81466255E-03
   6.33973221E+00  8.71083394E-01 -1.35379110E-02
   6.34744323E+00  7.80866080E-01 -2.39875076E-02
   6.35515453E+00  6.74946471E-01 -3.39516776E-02
   6.36286611E+00  5.55446400E-01 -4.32282620E-02
   6.37057796E+00  4.24763356E-01 -5.16288313E-02
   6.37829009E+00  2.85522627E-01 -5.89825301E-02
   6.38600250E+00  1.40524757E-01 -6.51395726E-02
   6.39371518E+00 -7.31064616E-03 -6.99743165E-02
   6.40142814E+00 -1.55003624E-01 -7.33878533E-02
   6.40914137E+00 -2.99573922E-01 -7.53100594E-02
   6.41685488E+00 -4.38101180E-01 -7.57010660E-02
   6.42456866E+00 -5.67784028E-01 -7.45521163E-02
   6.43228271E+00 -6.85996908E-01 -7.18857901E-02
   6.43999703E+00 -7.90343451E-01 -6.77555914E-02
   6.44771163E+00 -8.78705328E-01 -6.22449038E-02
   6.45542649E+00 -9.49285565E-01 -5.54653348E-02
   6.46314163E+00 -1.00064544E+00 -4.75544815E-02
   6.47085703E+00 -1.03173419E+00 -3.86731601E-02
   6.47857270E+00 -1.04191090E+00 -2.90021572E-02
   6.48628864E+00 -1.03095816E+00 -1.87385657E-02
   6.49400485E+00 -9.99087085E-01 -8.09178061E-03
   6.50172133E+00 -9.46933689E-01  2.72076453E-03
   6.50943807E+00 -8.75546609E-01  1.34780337E-02
   6.51715507E+00 -7.86366404E-01  2.39599073E-02
   6.52487235E+00 -6.81196847E-01  3.39516898E-02
   6.53258988E+00 -5.62168767E-01  4.32485165E-02
   6.54030768E+00 -4.31697163E-01  5.16595652E-02
   6.54802575E+00 -2.92432436E-01  5.90119893E-02
   6.55574407E+00 -1.47206742E-01  6.51544889E-02
   6.56346266E+00  1.02348142E-03  6.99604460E-02
   6.57118151E+00  1.49237620E-01  7.33305591E-02
   6.57890062E+00  2.94412428E-01  7.51949215E-02
   6.58661999E+00  4.33583734E-01  7.55144985E-02
   6.59433963E+00  5.63907068E-01  7.42819734E-02
   6.60205952E+00  6.82715951E-01  7.15219415E-02
   6.60977966E+00  7.87576658E-01  6.72904488E-02
   6.61750007E+00  8.76338327E-01  6.16738808E-02
   6.62522073E+00  9.47177372E-01  5.47872252E-02
   6.63294166E+00  9.98635272E-01  4.67717417E-02
   6.64066283E+00  1.02964896E+00  3.77920857E-02
   6.64838427E+00  1.03957317E+00  2.80329444E-02
   6.65610595E+00  1.02819425E+00  1.76952531E-02
   6.66382790E+00  9.95735108E-01  6.99206973E-03
   6.67155009E+00  9.42851326E-01 -3.85580869E-03
   6.67927254E+00  8.70618239E-01 -1.46243973E-02
   6.68699525E+00  7.80509459E-01 -2.50911484E-02
   6.69471820E+00  6.74367151E-01 -3.50395552E-02
   6.70244141E+00  5.54364672E-01 -4.42636384E-02
   6.71016487E+00  4.22962338E-01 -5.25722227E-02
   6.71788858E+00  2.82857203E-01 -5.97929146E-02
   6.72561254E+00  1.36927868E-01 -6.57756973E-02
   6.73333674E+00 -1.18245346E-02 -7.03960689E-02
   6.74106120E+00 -1.60338001E-01 -7.35576559E-02
   6.74878591E+00 -3.05552675E-01 -7.51942491E-02
   6.75651086E+00 -4.44473933E-01 -7.52712155E-02
   6.76423606E+00 -5.74234239E-01 -7.37862584E-02
   6.77196151E+00 -6.92152487E-01 -7.07695060E-02
   6.77968721E+00 -7.95789590E-01 -6.62829277E-02
   6.78741315E+00 -8.82999181E-01 -6.04190863E-02
   6.79513933E+00 -9.51972339E-01 -5.32992525E-02
   6.80286576E+00 -1.00127542E+00 -4.50709195E-02
   6.81059244E+00 -1.02988022E+00 -3.59047664E-02
   6.81831935E+00 -1.03718572E+00 -2.59911353E-02
   6.82604652E+00 -1.02303115E+00 -1.55360918E-02
   6.83377392E+00 -9.87699823E-01 -4.75715199E-03
   6.84150157E+00 -9.31913896E-01  6.12123667E-03
   6.84922945E+00 -8.56819929E-01  1.68723660E-02
   6.85695758E+00 -7.63965680E-01  2.72719930E-02
   6.86468595E+00 -6.55268517E-01  3.71030219E-02
   6.87241456E+00 -5.32976100E-01  4.61600444E-02
   6.88014341E+00 -3.99620158E-01  5.42536433E-02
   6.88787249E+00 -2.57964268E-01  6.12143695E-02
   6.89560182E+00 -1.10946746E-01  6.68963066E-02
   6.90333138E+00  3.83802004E-02  7.11801508E-02
   6.91106118E+00  1.86913785E-01  7.39757379E-02
   6.91879122E+00  3.31565112E-01  7.52239646E-02
   6.92652150E+00  4.69323463E-01  7.48980633E-02
   6.93425201E+00  5.97319063E-01  7.30042009E-02
   6.94198275E+00  7.12883015E-01  6.95813888E-02
   6.94971373E+00  8.13603140E-01  6.47007046E-02
   6.95744495E+00  8.97374570E-01  5.84638396E-02
   6.96517639E+00  9.62443998E-01  5.10010025E-02
   6.97290808E+00  1.00744668E+00  4.24682215E-02
   6.98063999E+00  1.03143538E+00  3.30440992E-02
   6.98837214E+00  1.03390064E+00  2.29260900E-02
   6.99610452E+00  1.01478197E+00  1.23263745E-02
   7.00383713E+00  9.74469607E-01  1.46741836E-03
   7.01156997E+00  9.13796956E-01 -9.42269137E-03
   7.01930304E+00  8.34023650E-01 -2.01150358E-02
   7.02703634E+00  7.36809736E-01 -3.03846784E-02
   7.03476987E+00  6.24181417E-01 -4.00154023E-02
   7.04250363E+00  4.98489075E-01 -4.88042719E-02
   7.05023762E+00  3.62358445E-01 -5.65659211E-02
   7.05797184E+00  2.18635941E-01 -6.31364778E-02
   7.06570628E+00  7.03292699E-02 -6.83770415E-02
   7.07344095E+00 -7.94554189E-02 -7.21766391E-02
   7.08117585E+00 -2.27578557E-01 -7.44545971E-02
   7.08891097E+00 -3.70932973E-01 -7.51622765E-02
   7.09664632E+00 -5.06509135E-01 -7.42841353E-02
   7.10438190E+00 -6.31458438E-01 -7.18380934E-02
   7.11211770E+00 -7.43153213E-01 -6.78751910E-02
   7.11985372E+00 -8.39242177E-01 -6.24785468E-02
   7.12758997E+00 -9.17700165E-01 -5.57616367E-02
   7.13532644E+00 -9.76871077E-01 -4.78659283E-02
   7.14306313E+00 -1.01550312E+00 -3.89579195E-02
   7.15080004E+00 -1.03277562E+00 -2.92256433E-02
   7.15853718E+00 -1.02831673E+00 -1.88747121E-02
   7.16627454E+00 -1.00221184E+00 -8.12398349E-03
   7.17401212E+00 -9.55002204E-01  2.79906004E-03
   7.18174992E+00 -8.87674118E-01  1.36631213E-02
   7.18948794E+00 -8.01638575E-01  2.42379861E-02
   7.19722618E+00 -6.98702010E-01  3.42994043E-02
   7.20496464E+00 -5.81028627E-01  4.36338528E-02
   7.21270332E+00 -4.51095132E-01  5.20430755E-02
   7.22044221E+00 -3.11638800E-01  5.93483075E-02
   7.22818133E+00 -1.65599963E-01  6.53940904E-02
   7.23592066E+00 -1.60601257E-02  7.00515977E-02
   7.24366020E+00  1.33822988E-01  7.32213998E-02
   7.25139997E+00  2.80882099E-01  7.48356070E-02
   7.25913995E+00  4.22007327E-01  7.48593460E-02
   7.26688014E+00  5.54212033E-01  7.32915356E-02
   7.27462056E+00  6.74696145E-01  7.01649441E-02
   7.28236118E+00  7.80905618E-01  6.55455274E-02
   7.29010202E+00  8.70586780E-01  5.95310591E-02
   7.29784307E+00  9.41834376E-01  5.22490811E-02
   7.30558434E+00  9.93132312E-01  4.38542174E-02
   7.31332582E+00  1.02338619E+00  3.45249071E-02
   7.32106751E+00  1.03194698E+00  2.44596255E-02
   7.32880942E+00  1.01862519E+00  1.38726726E-02
   7.33655153E+00  9.83695458E-01  2.98961887E-03
   7.34429386E+00  9.27891120E-01 -7.95749627E-03
   7.35203640E+00  8.52389170E-01 -1.87351096E-02
   7.35977915E+00  7.58785701E-01 -2.91131188E-02
   7.36752211E+00  6.49062436E-01 -3.88697998E-02
   7.37526528E+00  5.25545005E-01 -4.77965514E-02
   7.38300865E+00  3.90853860E-01 -5.57023658E-02
   7.39075224E+00  2.47848847E-01 -6.24179286E-02
   7.39849603E+00  9.95686173E-02 -6.77992608E-02
   7.40624003E+00 -5.08338564E-02 -7.17308228E-02
   7.41398424E+00 -2.00158280E-01 -7.41280143E-02
   7.42172866E+00 -3.45225136E-01 -7.49390151E-02
   7.42947328E+00 -4.82943429E-01 -7.41459262E-02
   7.43721811E+00 -6.10376640E-01 -7.17651862E-02
   7.44496315E+00 -7.24805465E-01 -6.78472518E-02
   7.45270839E+00 -8.23786015E-01 -6.24755497E-02
   7.46045383E+00 -9.05202210E-01 -5.57647197E-02
   7.46819948E+00 -9.67311251E-01 -4.78581863E-02
   7.47594533E+00 -1.00878118E+00 -3.89251099E-02
   7.48369139E+00 -1.02871974E+00 -2.91567819E-02
   7.49143765E+00 -1.02669381E+00 -1.87625402E-02
   7.49918411E+00 -1.00273916E+00 -7.96529185E-03
   7.50693078E+00 -9.57360130E-01  3.00326084E-03
   7.51467765E+00 -8.91519280E-01  1.39075895E-02
   7.52242472E+00 -8.06617280E-01  2.45133971E-02
   7.53017199E+00 -7.04463360E-01  3.45926551E-02
   7.53791946E+00 -5.87237002E-01  4.39285122E-02
   7.54566713E+00 -4.57441645E-01  5.23199684E-02
   7.55341501E+00 -3.17851401E-01  5.95862139E-02
   7.56116308E+00 -1.71451906E-01  6.55705388E-02
   7.56891135E+00 -2.13765629E-02  7.01437286E-02
   7.57665982E+00  1.29160463E-01  7.32068716E-02
   7.58440849E+00  2.76933062E-01  7.46935170E-02
   7.59215736E+00  4.18772341E-01  7.45711363E-02
   7.59990642E+00  5.51634645E-01  7.28418550E-02
   7.60765568E+00  6.72666973E-01  6.95424380E-02
   7.61540514E+00  7.79268384E-01  6.47435281E-02
   7.62315480E+00  8.69146067E-01  5.85481527E-02
   7.63090465E+00  9.40364863E-01  5.10895298E-02
   7.63865470E+00  9.91389164E-01  4.25282197E-02
   7.64640494E+00  1.02111627E+00  3.30486829E-02
   7.65415538E+00  1.02890051E+00  2.28553181E-02
   7.66190601E+00  1.01456749E+00  1.21680644E-02
   7.66965684E+00  9.78418361E-01  1.21766257E-03
   7.67740786E+00  9.21223677E-01 -9.75932240E-03
   7.68515907E+00  8.44207310E-01 -2.05256108E-02
   7.69291048E+00  7.49020489E-01 -3.08483389E-02
   7.70066208E+00  6.37706638E-01 -4.05041001E-02
   7.70841387E+00  5.12657721E-01 -4.92837874E-02
   7.71616586E+00  3.76563023E-01 -5.69971313E-02
   7.72391804E+00  2.32351463E-01 -6.34768359E-02
   7.73167040E+00  8.31286731E-02 -6.85822213E-02
   7.73942296E+00 -6.78898072E-02 -7.22022943E-02
   7.74717571E+00 -2.17447788E-01 -7.42581783E-02
   7.75492865E+00 -3.62318643E-01 -7.47048507E-02
   7.76268178E+00 -4.99374968E-01 -7.35321478E-02
   7.77043510E+00 -6.25656175E-01 -7.07650146E-02
   7.77818861E+00 -7.38432571E-01 -6.64629936E-02
   7.78594230E+00 -8.35264513E-01 -6.07189618E-02
   7.79369619E+00 -9.14055373E-01 -5.36571434E-02
   7.80145026E+00 -9.73097141E-01 -4.54304390E-02
   7.80920452E+00 -1.01110769E+00 -3.62171292E-02
   7.81695897E+00 -1.02725886E+00 -2.62170237E-02
   7.82471361E+00 -1.02119478E+00 -1.56471373E-02
   7.83246843E+00 -9.93039927E-01 -4.73698871E-03
   7.84022344E+00 -9.43396910E-01  6.27637931E-03
   7.84797863E+00 -8.73333777E-01  1.71535477E-02
   7.85573401E+00 -7.84361313E-01  2.76579265E-02
   7.86348957E+00 -6.78400688E-01  3.75609046E-02
   7.87124532E+00 -5.57742179E-01  4.66468311E-02
   7.87900126E+00 -4.24995855E-01  5.47177199E-02
   7.88675737E+00 -2.83035268E-01  6.15975749E-02
   7.89451368E+00 -1.34935363E-01  6.71362409E-02
   7.90227016E+00  1.60940357E-02  7.12126952E-02
   7.91002683E+00  1.66777751E-01  7.37377085E-02
   7.91778368E+00  3.13846267E-01  7.46558148E-02
   7.92554071E+00  4.54106705E-01  7.39465481E-02
   7.93329793E+00  5.84512203E-01  7.16249167E-02
   7.94105532E+00  7.02228210E-01  6.77411034E-02
   7.94881290E+00  8.04694235E-01  6.23793995E-02
   7.95657066E+00  8.89679705E-01  5.56563914E-02
   7.96432860E+00  9.55332719E-01  4.77184416E-02
   7.97208672E+00  1.00022061E+00  3.87385164E-02
   7.97984502E+00  1.02336146E+00  2.89124289E-02
   7.98760350E+00  1.02424579E+00  1.84545794E-02
   7.99536216E+00  1.00284806E+00  7.59328481E-03
   8.00312100E+00  9.59627598E-01 -3.43420041E-03
   8.01088002E+00  8.95518985E-01 -1.43868645E-02
   8.01863921E+00  8.11912103E-01 -2.50252059E-02
   8.02639858E+00  7.10622215E-01 -3.51164725E-02
   8.03415813E+00  5.93850763E-01 -4.44397599E-02
   8.04191786E+00  4.64137701E-01 -5.27908539E-02
   8.04967777E+00  3.24306400E-01 -5.99867140E-02
   8.05743785E+00  1.77402319E-01 -6.58694967E-02
   8.06519811E+00  2.66267661E-02 -7.03100319E-02
   8.07295854E+00 -1.24732813E-01 -7.32106736E-02
   8.08071915E+00 -2.73374493E-01 -7.45074637E-02
   8.08847993E+00 -4.16053918E-01 -7.41715589E-02
   8.09624089E+00 -5.49655172E-01 -7.22098895E-02
   8.10400203E+00 -6.71258913E-01 -6.86650341E-02
   8.11176334E+00 -7.78206286E-01 -6.36143128E-02
   8.11952482E+00 -8.68157210E-01 -5.71681165E-02
   8.12728648E+00 -9.39141754E-01 -4.94675096E-02
   8.13504831E+00 -9.89603483E-01 -4.06811565E-02
   8.14281031E+00 -1.01843380E+00 -3.10016395E-02
   8.15057249E+00 -1.02499652E+00 -2.06412478E-02
   8.15833484E+00 -1.00914217E+00 -9.82732925E-03
   8.16609736E+00 -9.71211591E-01  1.20269313E-03
   8.17386005E+00 -9.12028895E-01  1.22065305E-02
   8.18162291E+00 -8.32883754E-01  2.29423502E-02
   8.18938595E+00 -7.35503531E-01  3.31740923E-02
   8.19714916E+00 -6.22015777E-01  4.26766645E-02
   8.20491253E+00 -4.94901927E-01  5.12409010E-02
   8.21267608E+00 -3.56943198E-01  5.86781751E-02
   8.22043980E+00 -2.11159855E-01  6.48245651E-02
   8.22820368E+00 -6.07451882E-02  6.95444795E-02
   8.23596774E+00  9.10043777E-02  7.27336622E-02
   8.24373196E+00  2.40761500E-01  7.43215108E-02
   8.25149636E+00  3.85240887E-01  7.42726554E-02
   8.25926092E+00  5.21271409E-01  7.25877627E-02
   8.26702565E+00  6.45865782E-01  6.93035470E-02
   8.27479055E+00  7.56286275E-01  6.44919864E-02
   8.28255561E+00  8.50105007E-01  5.82587607E-02
   8.29032085E+00  9.25257489E-01  5.07409454E-02
   8.29808625E+00  9.80088243E-01  4.21040097E-02
   8.30585181E+00  1.01338747E+00  3.25381870E-02
   8.31361754E+00  1.02441796E+00  2.22542942E-02
   8.32138344E+00  1.01293164E+00  1.14790935E-02
   8.32914951E+00  9.79175364E-01  4.50298017E-04
   8.33691574E+00  9.23885862E-01 -1.05886696E-02
   8.34468213E+00  8.48273865E-01 -2.13940484E-02
   8.35244869E+00  7.53997807E-01 -3.17271240E-02
   8.36021541E+00  6.43127645E-01 -4.13595057E-02
   8.36798230E+00  5.18099583E-01 -5.00781808E-02
   8.37574935E+00  3.81662692E-01 -5.76902336E-02
   8.38351657E+00  2.36818584E-01 -6.40271238E-02
   8.39128395E+00  8.67554741E-02 -6.89484303E-02
   8.39905149E+00 -6.52219354E-02 -7.23449758E-02
   8.40681920E+00 -2.15765202E-01 -7.41412632E-02
   8.41458706E+00 -3.61555922E-01 -7.42971691E-02
   8.42235509E+00 -4.99378911E-01 -7.28088552E-02
   8.43012328E+00 -6.26193181E-01 -6.97088776E-02
   8.43789164E+00 -7.39199135E-01 -6.50654903E-02
   8.44566015E+00 -8.35900499E-01 -5.89811574E-02
   8.45342883E+00 -9.14159616E-01 -5.15903058E-02
   8.46119766E+00 -9.72244871E-01 -4.30563683E-02
   8.46896666E+00 -1.00886920E+00 -3.35681807E-02
   8.47673581E+00 -1.02321882E+00 -2.33358132E-02
   8.48450513E+00 -1.01497149E+00 -1.25859264E-02
   8.49227461E+00 -9.84304024E-01 -1.55675688E-03
   8.50004424E+00 -9.31888656E-01  9.50715990E-03
   8.50781404E+00 -8.58878559E-01  2.03604100E-02
   8.51558399E+00 -7.66882660E-01  3.07621458E-02
   8.52335410E+00 -6.57930372E-01  4.04814344E-02
   8.53112437E+00 -5.34427000E-01  4.93023901E-02
   8.53889480E+00 -3.99100779E-01  5.70289773E-02
   8.54666538E+00 -2.54942731E-01  6.34893766E-02
   8.55443613E+00 -1.05140649E-01  6.85398170E-02
   8.56220703E+00  4.69913324E-02  7.20677875E-02
   8.56997808E+00  1.98086023E-01  7.39945574E-02
   8.57774929E+00  3.44797707E-01  7.42769475E-02
   8.58552066E+00  4.83876255E-01  7.29083125E-02
   8.59329219E+00  6.12239188E-01  6.99187117E-02
   8.60106387E+00  7.27040087E-01  6.53742642E-02
   8.60883571E+00  8.25731828E-01  5.93757001E-02
   8.61660770E+00  9.06123237E-01  5.20561418E-02
   8.62437984E+00  9.66427906E-01  4.35781617E-02
   8.63215215E+00  1.00530406E+00  3.41301824E-02
   8.63992460E+00  1.02188463E+00  2.39222980E-02
   8.64769721E+00  1.01579675E+00  1.31816099E-02
   8.65546997E+00  9.87170381E-01  2.14717970E-03
   8.66324289E+00  9.36635749E-01 -8.93528858E-03
   8.67101596E+00  8.65309654E-01 -1.98189183E-02
   8.67878918E+00  7.74770993E-01 -3.02611607E-02
   8.68656256E+00  6.67025991E-01 -4.00292036E-02
   8.69433609E+00  5.44463900E-01 -4.89051672E-02
   8.70210977E+00  4.09804165E-01 -5.66909709E-02
   8.70988360E+00  2.66036202E-01 -6.32127632E-02
   8.71765759E+00  1.16353119E-01 -6.83248138E-02
   8.72543172E+00 -3.59191358E-02 -7.19127819E-02
   8.73320601E+00 -1.87395645E-01 -7.38962866E-02
   8.74098045E+00 -3.34707764E-01 -7.42307215E-02
   8.74875504E+00 -4.74578061E-01 -7.29082714E-02
   8.75652977E+00 -6.03893291E-01 -6.99581093E-02
   8.76430466E+00 -7.19773778E-01 -6.54457668E-02
   8.77207970E+00 -8.19637647E-01 -5.94716921E-02
   8.77985489E+00 -9.01258487E-01 -5.21690270E-02
   8.78763023E+00 -9.62815140E-01 -4.37006508E-02
   8.79540572E+00 -1.00293251E+00 -3.42555587E-02
   8.80318135E+00 -1.02071245E+00 -2.40446518E-02
   8.81095714E+00 -1.01575409E+00 -1.32960356E-02
   8.81873307E+00 -9.88163046E-01 -2.24992920E-03
   8.82650915E+00 -9.38549378E-01  8.84670024E-03
   8.83428538E+00 -8.68014303E-01  1.97456578E-02
   8.84206176E+00 -7.78125931E-01  3.02030731E-02
   8.84983828E+00 -6.70884578E-01  3.99848602E-02
   8.85761495E+00 -5.48678406E-01  4.88719625E-02
   8.86539177E+00 -4.14230378E-01  5.66652649E-02
   8.87316873E+00 -2.70537699E-01  6.31900641E-02
   8.88094584E+00 -1.20805088E-01  6.82999943E-02
   8.88872310E+00  3.16266368E-02  7.18803224E-02
   8.89650050E+00  1.83355061E-01  7.38505360E-02
   8.90427805E+00  3.30992119E-01  7.41661671E-02
   8.91205574E+00  4.71239773E-01  7.28198093E-02
   8.91983358E+00  6.00963740E-01  6.98413046E-02
   8.92761157E+00  7.17263616E-01  6.52970955E-02
   8.93538969E+00  8.17537832E-01  5.92887562E-02
   8.94316797E+00  8.99541975E-01  5.19507339E-02
   8.95094638E+00  9.61439169E-01  4.34473520E-02
   8.95872494E+00  1.00184139E+00  3.39691396E-02
   8.96650365E+00  1.01984076E+00  2.37285717E-02
   8.97428250E+00  1.01503013E+00  1.29553121E-02
   8.98206149E+00  9.87512486E-01  1.89106806E-03
   8.98984062E+00  9.37898938E-01 -9.21582971E-03
   8.99761990E+00  8.67295318E-01 -2.01159997E-02
   9.00539932E+00  7.77277723E-01 -3.05646097E-02
   9.01317888E+00  6.69857492E-01 -4.03268794E-02
   9.02095858E+00  5.47436414E-01 -4.91833603E-02
   9.02873843E+00  4.12753154E-01 -5.69348756E-02
   9.03651841E+00  2.68822099E-01 -6.34070078E-02
   9.04429854E+00  1.18865970E-01 -6.84540328E-02
